metric,estimate_thousands,proportion_percent,estimate_rse_percent,proportion_rse_percent,reference_period,experience_window,population,source_table,source_cells
Experienced violence by a cohabiting partner,1670.4,16.9,2.7,2.7,2021-22,Since age 15,Australian women aged 18 years and over,"ABS Partner violence 2021-22, Table 1.1 and Table 1.2",Table 1.1 B11/E11; Table 1.2 B11/E11
